iter	Passed	Remaining
3360	1938	3829
3361	1939	3828
3362	1939	3827
3363	1939	3826
3364	1940	3825
3365	1940	3824
3366	1940	3823
3367	1941	3822
3368	1941	3821
3369	1941	3820
3370	1942	3819
3371	1942	3818
3372	1943	3817
3373	1943	3816
3374	1943	3815
3375	1944	3814
3376	1944	3813
3377	1944	3812
3378	1945	3811
3379	1945	3810
3380	1946	3809
3381	1946	3808
3382	1946	3807
3383	1947	3806
3384	1947	3805
3385	1947	3804
3386	1948	3803
3387	1948	3802
3388	1948	3801
3389	1949	3800
3390	1949	3799
3391	1950	3798
3392	1950	3797
3393	1950	3796
3394	1951	3795
3395	1951	3794
3396	1951	3794
3397	1952	3793
3398	1952	3792
3399	1952	3791
3400	1953	3790
3401	1953	3788
3402	1953	3787
3403	1954	3786
3404	1954	3785
3405	1955	3784
3406	1955	3783
3407	1955	3782
3408	1955	3781
3409	1956	3780
3410	1956	3779
3411	1957	3778
3412	1957	3778
3413	1957	3777
3414	1958	3776
3415	1958	3775
3416	1959	3774
3417	1959	3773
3418	1959	3772
3419	1960	3771
3420	1960	3770
3421	1960	3769
3422	1961	3768
3423	1961	3767
3424	1962	3766
3425	1962	3765
3426	1962	3764
3427	1963	3763
3428	1963	3762
3429	1963	3761
3430	1964	3760
3431	1964	3759
3432	1965	3758
3433	1965	3757
3434	1965	3757
3435	1966	3756
3436	1966	3755
3437	1966	3754
3438	1967	3753
3439	1967	3752
3440	1968	3751
3441	1968	3750
3442	1968	3749
3443	1969	3748
3444	1969	3747
3445	1969	3746
3446	1970	3745
3447	1970	3744
3448	1970	3743
3449	1971	3742
3450	1971	3741
3451	1971	3740
3452	1972	3739
3453	1972	3738
3454	1973	3737
3455	1973	3736
3456	1973	3735
3457	1974	3735
3458	1974	3734
3459	1975	3733
3460	1975	3732
3461	1976	3732
3462	1976	3731
3463	1977	3730
3464	1977	3729
3465	1978	3729
3466	1978	3728
3467	1979	3727
3468	1979	3727
3469	1980	3726
3470	1980	3725
3471	1981	3724
3472	1981	3723
3473	1981	3722
3474	1982	3721
3475	1982	3721
3476	1982	3720
3477	1983	3719
3478	1983	3718
3479	1984	3717
3480	1984	3716
3481	1984	3715
3482	1985	3714
3483	1985	3713
3484	1985	3712
3485	1986	3711
3486	1986	3710
3487	1986	3709
3488	1987	3708
3489	1987	3707
3490	1987	3706
3491	1988	3705
3492	1988	3704
3493	1989	3703
3494	1989	3702
3495	1989	3701
3496	1990	3700
3497	1990	3699
3498	1990	3699
3499	1991	3698
3500	1991	3697
3501	1992	3696
3502	1992	3695
3503	1992	3694
3504	1993	3693
3505	1993	3692
3506	1993	3691
3507	1994	3690
3508	1994	3689
3509	1994	3688
3510	1995	3687
3511	1995	3686
3512	1996	3685
3513	1996	3684
3514	1996	3683
3515	1997	3683
3516	1997	3682
3517	1997	3681
3518	1998	3680
3519	1998	3679
3520	1999	3678
3521	1999	3677
3522	1999	3676
3523	2000	3675
3524	2000	3674
3525	2000	3673
3526	2001	3672
3527	2001	3671
3528	2001	3670
3529	2002	3669
3530	2002	3668
3531	2002	3667
3532	2003	3666
3533	2003	3665
3534	2003	3664
3535	2004	3664
3536	2004	3663
3537	2005	3662
3538	2005	3661
3539	2005	3660
3540	2006	3659
3541	2006	3658
3542	2006	3657
3543	2007	3656
3544	2007	3655
3545	2007	3654
3546	2008	3653
3547	2008	3652
3548	2009	3651
3549	2009	3650
3550	2009	3650
3551	2010	3649
3552	2010	3648
3553	2010	3647
3554	2011	3646
3555	2011	3645
3556	2012	3644
3557	2012	3643
3558	2012	3642
3559	2013	3641
3560	2013	3640
3561	2013	3640
3562	2014	3639
3563	2014	3638
3564	2015	3637
3565	2015	3636
3566	2015	3635
3567	2016	3634
3568	2016	3633
3569	2016	3632
3570	2017	3631
3571	2017	3630
3572	2017	3629
3573	2018	3628
3574	2018	3628
3575	2019	3627
3576	2019	3626
3577	2019	3625
3578	2020	3624
3579	2020	3623
3580	2020	3622
3581	2021	3621
3582	2021	3620
3583	2022	3619
3584	2022	3618
3585	2022	3618
3586	2023	3617
3587	2023	3616
3588	2023	3615
3589	2024	3614
3590	2024	3613
3591	2024	3612
3592	2025	3611
3593	2025	3610
3594	2025	3609
3595	2026	3608
3596	2026	3607
3597	2027	3606
3598	2027	3605
3599	2027	3605
3600	2028	3604
3601	2028	3603
3602	2029	3602
3603	2029	3601
3604	2029	3600
3605	2030	3599
3606	2030	3599
3607	2030	3598
3608	2031	3597
3609	2032	3597
3610	2032	3596
3611	2033	3595
3612	2033	3595
3613	2034	3594
3614	2034	3593
3615	2035	3592
3616	2035	3592
3617	2036	3591
3618	2036	3590
3619	2037	3590
3620	2037	3589
3621	2038	3589
3622	2039	3589
3623	2039	3588
3624	2040	3587
3625	2040	3586
3626	2040	3585
3627	2041	3585
3628	2041	3584
3629	2041	3583
3630	2042	3582
3631	2042	3581
3632	2043	3580
3633	2043	3579
3634	2043	3578
3635	2044	3577
3636	2044	3577
3637	2044	3576
3638	2045	3575
3639	2045	3574
3640	2046	3573
3641	2046	3572
3642	2046	3571
3643	2047	3570
3644	2047	3569
3645	2047	3569
3646	2048	3568
3647	2048	3567
3648	2048	3566
3649	2049	3565
3650	2049	3564
3651	2050	3563
3652	2050	3562
3653	2050	3561
3654	2051	3560
3655	2051	3560
3656	2052	3559
3657	2052	3558
3658	2052	3557
3659	2053	3556
3660	2053	3555
3661	2053	3554
3662	2054	3553
3663	2054	3552
3664	2054	3551
3665	2055	3551
3666	2055	3550
3667	2055	3549
3668	2056	3548
3669	2056	3547
3670	2057	3546
3671	2057	3545
3672	2057	3544
3673	2058	3543
3674	2058	3542
3675	2058	3541
3676	2059	3540
3677	2059	3539
3678	2059	3538
3679	2060	3537
3680	2060	3537
3681	2060	3536
3682	2061	3535
3683	2061	3534
3684	2062	3533
3685	2062	3532
3686	2062	3532
3687	2063	3531
3688	2063	3530
3689	2063	3529
3690	2064	3528
3691	2064	3527
3692	2065	3526
3693	2065	3525
3694	2065	3524
3695	2066	3523
3696	2066	3522
3697	2066	3521
3698	2066	3520
3699	2067	3520
3700	2067	3519
3701	2068	3518
3702	2068	3517
3703	2068	3516
3704	2069	3515
3705	2069	3514
3706	2069	3513
3707	2070	3512
3708	2070	3511
3709	2070	3510
3710	2071	3510
3711	2071	3509
3712	2071	3508
3713	2072	3507
3714	2072	3506
3715	2073	3505
3716	2073	3504
3717	2073	3503
3718	2074	3503
3719	2074	3502
3720	2074	3501
3721	2075	3500
3722	2075	3499
3723	2076	3498
3724	2076	3497
3725	2076	3497
3726	2077	3496
3727	2077	3495
3728	2078	3494
3729	2078	3493
3730	2078	3492
3731	2079	3492
3732	2079	3491
3733	2079	3490
3734	2080	3489
3735	2080	3488
3736	2080	3487
3737	2081	3486
3738	2081	3485
3739	2081	3484
3740	2082	3484
3741	2082	3483
3742	2083	3482
3743	2083	3481
3744	2083	3480
3745	2084	3479
3746	2084	3479
3747	2085	3478
3748	2085	3477
3749	2085	3476
3750	2086	3475
3751	2086	3474
3752	2086	3473
3753	2087	3472
3754	2087	3472
3755	2088	3471
3756	2088	3470
3757	2088	3469
3758	2089	3468
3759	2089	3467
3760	2089	3466
3761	2090	3465
3762	2090	3464
3763	2090	3464
3764	2091	3463
3765	2091	3462
3766	2091	3461
3767	2092	3460
3768	2092	3459
3769	2093	3458
3770	2093	3458
3771	2093	3457
3772	2094	3456
3773	2094	3455
3774	2094	3454
3775	2095	3453
3776	2095	3452
3777	2096	3452
3778	2096	3451
3779	2096	3450
3780	2097	3449
3781	2097	3449
3782	2098	3448
3783	2098	3447
3784	2098	3446
3785	2099	3445
3786	2099	3444
3787	2100	3443
3788	2100	3443
3789	2100	3442
3790	2101	3441
3791	2101	3440
3792	2101	3439
3793	2102	3438
3794	2102	3438
3795	2103	3437
3796	2103	3436
3797	2103	3435
3798	2104	3434
3799	2104	3433
3800	2104	3432
3801	2105	3431
3802	2105	3431
3803	2105	3430
3804	2106	3429
3805	2106	3428
3806	2106	3427
3807	2107	3426
3808	2107	3425
3809	2108	3424
3810	2108	3424
3811	2108	3423
3812	2109	3422
3813	2109	3421
3814	2109	3420
3815	2110	3419
3816	2110	3418
3817	2111	3418
3818	2111	3417
3819	2111	3416
3820	2112	3415
3821	2112	3414
3822	2112	3413
3823	2113	3412
3824	2113	3412
3825	2113	3411
3826	2114	3410
3827	2114	3409
3828	2114	3408
3829	2115	3407
3830	2115	3406
3831	2115	3405
3832	2116	3404
3833	2116	3404
3834	2117	3403
3835	2117	3402
3836	2117	3401
3837	2118	3400
3838	2118	3399
3839	2118	3399
3840	2119	3398
3841	2119	3397
3842	2119	3396
3843	2120	3395
3844	2120	3394
3845	2121	3393
3846	2121	3393
3847	2121	3392
3848	2122	3391
3849	2122	3390
3850	2123	3389
3851	2123	3389
3852	2123	3388
3853	2124	3387
3854	2124	3386
3855	2124	3385
3856	2125	3385
3857	2125	3384
3858	2126	3383
3859	2126	3382
3860	2126	3381
3861	2127	3380
3862	2127	3380
3863	2127	3379
3864	2128	3378
3865	2128	3377
3866	2128	3376
3867	2129	3375
3868	2129	3374
3869	2130	3373
3870	2130	3373
3871	2130	3372
3872	2131	3371
3873	2131	3370
3874	2131	3369
3875	2132	3368
3876	2132	3367
3877	2132	3367
3878	2133	3366
3879	2133	3365
3880	2134	3364
3881	2134	3363
3882	2134	3362
3883	2135	3362
3884	2135	3361
3885	2135	3360
3886	2136	3359
3887	2136	3358
3888	2136	3357
3889	2137	3357
3890	2137	3356
3891	2138	3355
3892	2138	3354
3893	2138	3353
3894	2139	3352
3895	2139	3352
3896	2139	3351
3897	2140	3350
3898	2140	3349
3899	2140	3348
3900	2141	3347
3901	2141	3347
3902	2142	3346
3903	2142	3345
3904	2142	3344
3905	2143	3343
3906	2143	3342
3907	2143	3342
3908	2144	3341
3909	2144	3340
3910	2145	3339
3911	2145	3338
3912	2145	3337
3913	2146	3337
3914	2146	3336
3915	2147	3335
3916	2147	3334
3917	2147	3334
3918	2148	3333
3919	2148	3332
3920	2148	3331
3921	2149	3330
3922	2149	3329
3923	2149	3329
3924	2150	3328
3925	2150	3327
3926	2151	3326
3927	2151	3325
3928	2151	3325
3929	2152	3324
3930	2152	3323
3931	2152	3322
3932	2153	3321
3933	2153	3320
3934	2153	3319
3935	2154	3319
3936	2154	3318
3937	2155	3317
3938	2155	3316
3939	2155	3315
3940	2156	3315
3941	2156	3314
3942	2157	3313
3943	2157	3312
3944	2157	3312
3945	2158	3311
3946	2158	3310
3947	2159	3309
3948	2159	3309
3949	2159	3308
3950	2160	3307
3951	2160	3306
3952	2160	3305
3953	2161	3304
3954	2161	3304
3955	2162	3303
3956	2162	3302
3957	2162	3301
3958	2163	3300
3959	2163	3300
3960	2163	3299
3961	2164	3298
3962	2164	3297
3963	2165	3296
3964	2165	3295
3965	2165	3295
3966	2166	3294
3967	2166	3293
3968	2166	3292
3969	2167	3291
3970	2167	3291
3971	2168	3290
3972	2168	3289
3973	2168	3288
3974	2169	3287
3975	2169	3287
3976	2169	3286
3977	2170	3285
3978	2170	3284
3979	2171	3284
3980	2171	3283
3981	2171	3282
3982	2172	3281
3983	2172	3280
3984	2173	3280
3985	2173	3279
3986	2173	3278
3987	2174	3277
3988	2174	3276
3989	2174	3275
3990	2175	3275
3991	2175	3274
3992	2175	3273
3993	2176	3272
3994	2176	3271
3995	2176	3270
3996	2177	3270
3997	2177	3269
3998	2178	3268
3999	2178	3267
4000	2178	3267
4001	2179	3266
4002	2179	3265
4003	2180	3264
4004	2180	3263
4005	2180	3262
4006	2181	3262
4007	2181	3261
4008	2181	3260
4009	2182	3259
4010	2182	3258
4011	2182	3258
4012	2183	3257
4013	2183	3256
4014	2184	3255
4015	2184	3254
4016	2184	3254
4017	2185	3253
4018	2185	3252
4019	2185	3251
4020	2186	3250
4021	2186	3250
4022	2187	3249
4023	2187	3248
4024	2187	3248
4025	2188	3247
4026	2188	3246
4027	2189	3245
4028	2189	3244
4029	2189	3244
4030	2190	3243
4031	2190	3242
4032	2190	3241
4033	2191	3240
4034	2191	3240
4035	2192	3239
4036	2192	3238
4037	2192	3237
4038	2193	3236
4039	2193	3236
4040	2193	3235
4041	2194	3234
4042	2194	3233
4043	2195	3232
4044	2195	3232
4045	2195	3231
4046	2196	3230
4047	2196	3229
4048	2196	3228
4049	2197	3228
4050	2197	3227
4051	2197	3226
4052	2198	3225
4053	2198	3224
4054	2199	3224
4055	2199	3223
4056	2199	3222
4057	2200	3221
4058	2200	3221
4059	2201	3220
4060	2201	3219
4061	2201	3218
4062	2202	3217
4063	2202	3217
4064	2202	3216
4065	2203	3215
4066	2203	3214
4067	2204	3214
4068	2204	3213
4069	2204	3212
4070	2205	3211
4071	2205	3210
4072	2205	3210
4073	2206	3209
4074	2206	3208
4075	2206	3207
4076	2207	3206
4077	2207	3205
4078	2208	3205
4079	2208	3204
4080	2208	3203
4081	2209	3202
4082	2209	3201
4083	2209	3201
4084	2210	3200
4085	2210	3199
4086	2211	3199
4087	2211	3198
4088	2211	3197
4089	2212	3196
4090	2212	3195
4091	2212	3195
4092	2213	3194
4093	2213	3193
4094	2214	3192
4095	2214	3192
4096	2215	3191
4097	2215	3190
4098	2215	3190
4099	2216	3189
4100	2216	3188
4101	2217	3187
4102	2217	3186
4103	2217	3186
4104	2218	3185
4105	2218	3184
4106	2218	3183
4107	2219	3182
4108	2219	3181
4109	2219	3181
4110	2220	3180
4111	2220	3179
4112	2220	3178
4113	2221	3177
4114	2221	3176
4115	2221	3176
4116	2222	3175
4117	2222	3174
4118	2222	3173
4119	2223	3173
4120	2223	3172
4121	2224	3171
4122	2224	3170
4123	2224	3169
4124	2225	3168
4125	2225	3168
4126	2225	3167
4127	2226	3166
4128	2226	3165
4129	2226	3165
4130	2227	3164
4131	2227	3163
4132	2227	3162
4133	2228	3161
4134	2228	3161
4135	2229	3160
4136	2229	3159
4137	2229	3158
4138	2230	3157
4139	2230	3157
4140	2230	3156
4141	2231	3155
4142	2231	3154
4143	2232	3154
4144	2232	3153
4145	2232	3152
4146	2233	3151
4147	2233	3151
4148	2233	3150
4149	2234	3149
4150	2234	3148
4151	2235	3148
4152	2235	3147
4153	2235	3146
4154	2236	3145
4155	2236	3144
4156	2236	3144
4157	2237	3143
4158	2237	3142
4159	2237	3141
4160	2238	3140
4161	2238	3140
4162	2238	3139
4163	2239	3138
4164	2239	3137
4165	2240	3137
4166	2240	3136
4167	2240	3135
4168	2241	3134
4169	2241	3134
4170	2242	3133
4171	2242	3132
4172	2242	3131
4173	2243	3130
4174	2243	3130
4175	2243	3129
4176	2244	3128
4177	2244	3127
4178	2245	3127
4179	2245	3126
4180	2245	3125
4181	2246	3124
4182	2246	3124
4183	2246	3123
4184	2247	3122
4185	2247	3121
4186	2247	3120
4187	2248	3120
4188	2248	3119
4189	2249	3118
4190	2249	3118
4191	2249	3117
4192	2250	3116
4193	2250	3115
4194	2251	3115
4195	2251	3114
4196	2251	3113
4197	2252	3112
4198	2252	3111
4199	2252	3111
4200	2253	3110
4201	2253	3109
4202	2254	3108
4203	2254	3108
4204	2254	3107
4205	2255	3106
4206	2255	3105
4207	2255	3105
4208	2256	3104
4209	2256	3103
4210	2257	3102
4211	2257	3102
4212	2257	3101
4213	2258	3100
4214	2258	3099
4215	2258	3098
4216	2259	3098
4217	2259	3097
4218	2259	3096
4219	2260	3095
4220	2260	3095
4221	2261	3094
4222	2261	3093
4223	2261	3092
4224	2262	3092
4225	2262	3091
4226	2262	3090
4227	2263	3089
4228	2263	3089
4229	2264	3088
4230	2264	3087
4231	2264	3086
4232	2265	3086
4233	2265	3085
4234	2265	3084
4235	2266	3083
4236	2266	3083
4237	2267	3082
4238	2267	3081
4239	2267	3080
4240	2268	3080
4241	2268	3079
4242	2268	3078
4243	2269	3077
4244	2269	3076
4245	2269	3076
4246	2270	3075
4247	2270	3074
4248	2271	3073
4249	2271	3073
4250	2271	3072
4251	2272	3071
4252	2272	3070
4253	2273	3070
4254	2273	3069
4255	2273	3068
4256	2274	3067
4257	2274	3067
4258	2274	3066
4259	2275	3065
4260	2275	3064
4261	2275	3064
4262	2276	3063
4263	2276	3062
4264	2277	3061
4265	2277	3061
4266	2277	3060
4267	2278	3059
4268	2278	3058
4269	2278	3058
4270	2279	3057
4271	2279	3056
4272	2280	3055
4273	2280	3055
4274	2280	3054
4275	2281	3053
4276	2281	3052
4277	2281	3052
4278	2282	3051
4279	2282	3050
4280	2283	3049
4281	2283	3049
4282	2283	3048
4283	2284	3047
4284	2284	3046
4285	2284	3046
4286	2285	3045
4287	2285	3044
4288	2285	3043
4289	2286	3043
4290	2286	3042
4291	2287	3041
4292	2287	3040
4293	2287	3040
4294	2288	3039
4295	2288	3038
4296	2289	3038
4297	2289	3037
4298	2289	3036
4299	2290	3035
4300	2290	3035
4301	2291	3034
4302	2291	3033
4303	2291	3033
4304	2292	3032
4305	2292	3031
4306	2293	3031
4307	2293	3030
4308	2294	3029
4309	2294	3029
4310	2295	3028
4311	2295	3028
4312	2296	3027
4313	2296	3026
4314	2296	3026
4315	2297	3025
4316	2297	3024
4317	2298	3023
4318	2298	3023
4319	2298	3022
4320	2299	3021
4321	2299	3020
4322	2299	3020
4323	2300	3019
4324	2300	3018
4325	2300	3017
4326	2301	3017
4327	2301	3016
4328	2302	3015
4329	2302	3014
4330	2302	3014
4331	2303	3013
4332	2303	3012
4333	2303	3012
4334	2304	3011
4335	2304	3010
4336	2305	3009
4337	2305	3009
4338	2305	3008
4339	2306	3007
4340	2306	3006
4341	2306	3006
4342	2307	3005
4343	2307	3004
4344	2307	3003
4345	2308	3003
4346	2308	3002
4347	2309	3001
4348	2309	3000
4349	2309	3000
4350	2310	2999
4351	2310	2998
4352	2311	2997
4353	2311	2997
4354	2311	2996
4355	2312	2995
4356	2312	2995
4357	2313	2994
4358	2313	2993
4359	2313	2992
4360	2314	2992
4361	2314	2991
4362	2314	2990
4363	2315	2990
4364	2315	2989
4365	2315	2988
4366	2316	2988
4367	2317	2987
4368	2317	2987
4369	2318	2986
4370	2318	2985
4371	2319	2985
4372	2319	2984
4373	2320	2984
4374	2320	2983
4375	2321	2983
4376	2321	2982
4377	2322	2982
4378	2322	2981
4379	2323	2981
4380	2323	2980
4381	2324	2979
4382	2324	2978
4383	2324	2978
4384	2325	2977
4385	2325	2976
4386	2326	2976
4387	2326	2975
4388	2326	2974
4389	2327	2973
4390	2327	2973
4391	2327	2972
4392	2328	2971
4393	2328	2970
4394	2329	2970
4395	2329	2969
4396	2329	2968
4397	2329	2967
4398	2330	2967
4399	2330	2966
4400	2331	2965
4401	2331	2964
4402	2331	2963
4403	2331	2963
4404	2332	2962
4405	2332	2961
4406	2333	2960
4407	2333	2960
4408	2333	2959
4409	2334	2958
4410	2334	2958
4411	2335	2957
4412	2335	2956
4413	2335	2955
4414	2336	2955
4415	2336	2954
4416	2336	2953
4417	2337	2952
4418	2337	2952
4419	2337	2951
4420	2338	2950
4421	2338	2949
4422	2338	2949
4423	2339	2948
4424	2339	2948
4425	2340	2947
4426	2340	2946
4427	2341	2946
4428	2341	2945
4429	2342	2944
4430	2342	2944
4431	2342	2943
4432	2343	2942
4433	2343	2941
4434	2343	2941
4435	2344	2940
4436	2344	2939
4437	2344	2938
4438	2345	2938
4439	2345	2937
4440	2345	2936
4441	2346	2935
4442	2346	2935
4443	2347	2934
4444	2347	2933
4445	2347	2932
4446	2348	2932
4447	2348	2931
4448	2348	2930
4449	2349	2930
4450	2349	2929
4451	2350	2928
4452	2350	2928
4453	2351	2927
4454	2351	2927
4455	2352	2926
4456	2353	2926
4457	2353	2925
4458	2354	2925
4459	2354	2924
4460	2355	2924
4461	2355	2923
4462	2356	2923
4463	2356	2922
4464	2357	2922
4465	2357	2921
4466	2358	2920
4467	2358	2920
4468	2359	2919
4469	2359	2919
4470	2360	2918
4471	2360	2918
4472	2361	2917
4473	2361	2917
4474	2362	2916
4475	2362	2915
4476	2363	2915
4477	2363	2914
4478	2363	2913
4479	2364	2913
4480	2364	2912
4481	2365	2912
4482	2365	2911
4483	2366	2910
4484	2367	2910
4485	2367	2910
4486	2368	2909
4487	2368	2909
4488	2369	2909
4489	2370	2908
4490	2370	2908
4491	2371	2907
4492	2371	2907
4493	2372	2906
4494	2373	2906
4495	2373	2905
4496	2374	2905
4497	2374	2904
4498	2375	2904
4499	2375	2903
4500	2376	2903
4501	2376	2902
4502	2377	2902
4503	2377	2901
4504	2378	2900
4505	2378	2900
4506	2379	2899
4507	2379	2898
4508	2379	2898
4509	2380	2897
4510	2380	2896
4511	2380	2895
4512	2381	2895
4513	2381	2894
4514	2381	2893
4515	2382	2892
4516	2382	2892
4517	2382	2891
4518	2383	2890
4519	2383	2889
4520	2384	2889
4521	2384	2888
4522	2384	2887
4523	2385	2886
4524	2385	2886
4525	2385	2885
4526	2386	2884
4527	2386	2883
4528	2386	2883
4529	2387	2882
4530	2387	2881
4531	2388	2881
4532	2388	2880
4533	2388	2879
4534	2389	2879
4535	2389	2878
4536	2389	2877
4537	2390	2876
4538	2390	2876
4539	2390	2875
4540	2391	2874
4541	2391	2874
4542	2392	2873
4543	2392	2872
4544	2393	2872
4545	2393	2871
4546	2393	2870
4547	2394	2869
4548	2394	2869
4549	2394	2868
4550	2395	2867
4551	2395	2866
4552	2395	2866
4553	2396	2865
4554	2396	2864
4555	2397	2864
4556	2397	2863
4557	2397	2862
4558	2398	2862
4559	2398	2861
4560	2398	2860
4561	2399	2860
4562	2399	2859
4563	2400	2858
4564	2400	2857
4565	2400	2857
4566	2401	2856
4567	2401	2856
4568	2402	2855
4569	2402	2854
4570	2402	2854
4571	2403	2853
4572	2403	2852
4573	2404	2852
4574	2404	2851
4575	2405	2850
4576	2405	2849
4577	2405	2849
4578	2406	2848
4579	2406	2847
4580	2406	2847
4581	2407	2846
4582	2407	2845
4583	2408	2845
4584	2408	2844
4585	2408	2843
4586	2409	2843
4587	2409	2842
4588	2410	2841
4589	2410	2841
4590	2411	2840
4591	2411	2840
4592	2412	2839
4593	2413	2839
4594	2413	2839
4595	2414	2838
4596	2414	2837
4597	2414	2837
4598	2415	2836
4599	2415	2835
4600	2416	2835
4601	2416	2834
4602	2416	2833
4603	2417	2833
4604	2417	2832
4605	2418	2831
4606	2418	2831
4607	2419	2830
4608	2419	2829
4609	2419	2829
4610	2420	2828
4611	2420	2827
4612	2420	2827
4613	2421	2826
4614	2421	2825
4615	2422	2825
4616	2422	2824
4617	2423	2824
4618	2423	2823
4619	2424	2823
4620	2425	2822
4621	2425	2822
4622	2426	2821
4623	2426	2820
4624	2426	2820
4625	2427	2819
4626	2427	2818
4627	2427	2818
4628	2428	2817
4629	2428	2817
4630	2429	2816
4631	2429	2815
4632	2430	2815
4633	2430	2814
4634	2431	2813
4635	2431	2813
4636	2431	2812
4637	2432	2811
4638	2432	2811
4639	2433	2810
4640	2433	2810
4641	2434	2809
4642	2434	2808
4643	2435	2808
4644	2435	2808
4645	2436	2807
4646	2437	2807
4647	2437	2806
4648	2437	2806
4649	2438	2805
4650	2439	2805
4651	2439	2804
4652	2440	2804
4653	2440	2803
4654	2441	2802
4655	2441	2802
4656	2442	2801
4657	2442	2801
4658	2443	2800
4659	2443	2800
4660	2444	2799
4661	2444	2799
4662	2445	2798
4663	2445	2798
4664	2446	2797
4665	2446	2797
4666	2447	2796
4667	2447	2795
4668	2447	2794
4669	2448	2794
4670	2448	2793
4671	2449	2793
4672	2449	2792
4673	2449	2791
4674	2450	2790
4675	2450	2790
4676	2450	2789
4677	2451	2788
4678	2451	2787
4679	2451	2787
4680	2452	2786
4681	2452	2785
4682	2453	2785
4683	2453	2784
4684	2453	2783
4685	2454	2783
4686	2454	2782
4687	2455	2781
4688	2455	2781
4689	2455	2780
4690	2456	2779
4691	2456	2779
4692	2456	2778
4693	2457	2777
4694	2457	2777
4695	2458	2776
4696	2458	2775
4697	2458	2774
4698	2459	2774
4699	2459	2773
4700	2460	2773
4701	2460	2772
4702	2460	2771
4703	2461	2771
4704	2461	2770
4705	2462	2770
4706	2463	2769
4707	2463	2769
4708	2463	2768
4709	2464	2768
4710	2464	2767
4711	2465	2766
4712	2465	2765
4713	2465	2765
4714	2466	2764
4715	2466	2763
4716	2466	2762
4717	2467	2762
4718	2467	2761
4719	2467	2760
4720	2468	2760
4721	2468	2759
4722	2469	2758
4723	2469	2757
4724	2469	2757
4725	2470	2756
4726	2470	2755
4727	2470	2755
4728	2471	2754
4729	2472	2754
4730	2472	2753
4731	2473	2753
4732	2473	2752
4733	2474	2752
4734	2474	2751
4735	2474	2750
4736	2475	2750
4737	2475	2749
4738	2476	2748
4739	2476	2748
4740	2476	2747
4741	2477	2746
4742	2477	2745
4743	2477	2745
4744	2477	2744
4745	2478	2743
4746	2478	2743
4747	2479	2742
4748	2479	2742
4749	2480	2741
4750	2480	2740
4751	2481	2740
4752	2481	2739
4753	2482	2739
4754	2483	2738
4755	2483	2738
4756	2484	2737
4757	2484	2737
4758	2484	2736
4759	2485	2735
4760	2485	2735
4761	2486	2734
4762	2486	2733
4763	2486	2733
4764	2487	2732
4765	2487	2731
4766	2487	2731
4767	2488	2730
4768	2488	2729
4769	2489	2729
4770	2489	2728
4771	2489	2727
4772	2490	2726
4773	2490	2726
4774	2490	2725
4775	2491	2724
4776	2491	2724
4777	2492	2723
4778	2492	2722
4779	2493	2722
4780	2493	2722
4781	2494	2721
4782	2494	2720
4783	2494	2720
4784	2495	2719
4785	2495	2718
4786	2495	2717
4787	2496	2717
4788	2496	2716
4789	2496	2715
4790	2497	2715
4791	2497	2714
4792	2497	2713
4793	2498	2713
4794	2498	2712
4795	2499	2711
4796	2499	2711
4797	2499	2710
4798	2500	2709
4799	2500	2709
4800	2501	2708
4801	2501	2707
4802	2501	2707
4803	2502	2706
4804	2502	2705
4805	2503	2705
4806	2503	2704
4807	2503	2703
4808	2504	2703
4809	2504	2702
4810	2505	2701
4811	2505	2701
4812	2505	2700
4813	2506	2699
4814	2506	2699
4815	2507	2698
4816	2507	2697
4817	2507	2697
4818	2508	2696
4819	2508	2695
4820	2508	2695
4821	2509	2694
4822	2509	2693
4823	2509	2692
4824	2510	2692
4825	2510	2691
4826	2510	2690
4827	2511	2690
4828	2511	2689
4829	2512	2688
4830	2512	2688
4831	2512	2687
4832	2513	2687
4833	2513	2686
4834	2514	2685
4835	2514	2685
4836	2515	2684
4837	2515	2684
4838	2516	2683
4839	2517	2683
4840	2517	2682
4841	2518	2682
4842	2518	2681
4843	2519	2681
4844	2519	2681
4845	2520	2680
4846	2520	2679
4847	2521	2679
4848	2521	2678
4849	2522	2678
4850	2522	2677
4851	2523	2677
4852	2523	2676
4853	2524	2675
4854	2524	2675
4855	2524	2674
4856	2525	2673
4857	2525	2673
4858	2526	2672
4859	2526	2672
4860	2527	2671
4861	2527	2671
4862	2528	2670
4863	2528	2670
4864	2529	2669
4865	2529	2668
4866	2530	2668
4867	2530	2667
4868	2530	2666
4869	2531	2666
4870	2531	2665
4871	2531	2664
4872	2532	2664
4873	2532	2663
4874	2532	2662
4875	2533	2662
4876	2533	2661
4877	2534	2660
4878	2534	2660
4879	2534	2659
4880	2535	2658
4881	2535	2658
4882	2535	2657
4883	2536	2656
4884	2536	2656
4885	2537	2655
4886	2537	2654
4887	2537	2654
4888	2538	2653
4889	2538	2652
4890	2539	2652
4891	2539	2651
4892	2539	2650
4893	2540	2650
4894	2540	2649
4895	2541	2649
4896	2541	2648
4897	2541	2647
4898	2542	2647
4899	2542	2646
4900	2543	2645
4901	2543	2645
4902	2543	2644
4903	2544	2643
4904	2544	2643
4905	2544	2642
4906	2545	2641
4907	2545	2641
4908	2545	2640
4909	2546	2639
4910	2546	2638
4911	2546	2638
4912	2547	2637
4913	2547	2636
